jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,remark-emoji,^2.1.0,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,razzle-plugin-scss,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,serve,^11.3.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-react-router,react-router-dom,^5.1.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,@babel/core,^7.12.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,@babel/plugin-proposal-do-expressions,^7.8.3,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,react-router-dom,^5.1.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-custom-target-babel-config,serialize-javascript,^3.0.0,dependencies
jaredpalmer,razzle-4.0.1-canary.10,true,all-contributors-cli,^6.14.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,axios,^0.19.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,doctoc,^1.4.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,eslint,^6.8.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,execa,5.0.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,fs-extra,^9.1.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,glob,^7.1.6,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,got,^11.0.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,html-webpack-plugin,4.5.2,devDependencies
